Date,Close,High,Low,Open,Volume
2024-03-27,3534.471435546875,3584.255406670317,3523.8889099559356,3578.273979162395,1968575
2024-03-28,3567.046630859375,3602.65907796181,3534.1027302458065,3542.9369266623094,4311783
2024-04-01,3604.269775390625,3619.499453254275,3577.8595203158884,3586.7395487458493,1569676
2024-04-02,3573.948486328125,3597.9202488822098,3564.0100709420926,3579.653802211397,2142666
2024-04-03,3632.382568359375,3663.393921354347,3543.7653833548334,3543.7653833548334,3973090
2024-04-04,3683.9150390625,3707.2424702980325,3621.2940525690565,3658.700888118243,3394637
2024-04-05,3661.783447265625,3682.718440901434,3644.5293316317166,3660.633172890031,1636819
2024-04-08,3655.617919921875,3710.9229755652163,3644.0691205793664,3665.2341685019233,2302538
2024-04-09,3631.692138671875,3695.463391899339,3611.9074203697137,3666.1543123632814,1876992
2024-04-10,3666.752197265625,3671.8594599447097,3605.419663202159,3640.7559988262524,2101965
2024-04-12,3682.16650390625,3693.163307517169,3630.7263197194047,3654.191918795021,4354821
2024-04-15,3626.769287109375,3739.956293057097,3606.386513708371,3682.1664597219246,4200329
2024-04-16,3563.82568359375,3615.2658574140637,3554.6695456341977,3590.6960447365877,3051420
2024-04-18,3553.887451171875,3621.9836892316157,3542.844817972998,3567.5067437164125,3476284
2024-04-19,3520.943359375,3545.1912299896135,3497.661764045418,3531.801993030296,2957749
2024-04-22,3556.2802734375,3568.6111245390066,3507.876639180684,3530.8821260588365,1728883
2024-04-23,3565.574462890625,3584.2549637317557,3552.5995026977444,3567.737068587587,1807586
2024-04-24,3525.4072265625,3587.0158818061273,3519.333687538785,3579.6541252503425,1317312
2024-04-25,3544.869384765625,3564.6080473941747,3506.9563876693583,3507.1403866301107,2856271
2024-04-26,3516.48095703125,3567.507084546707,3499.1807851009403,3547.5841971159175,2039178
2024-04-29,3561.43359375,3568.427352070046,3514.5023975397753,3531.8025697028056,1110693
2024-04-30,3515.836181640625,3572.061677179968,3506.0359348375546,3563.0895379766434,2203078
2024-05-02,3555.083984375,3562.261741296734,3476.635273211625,3476.635273211625,2491044
2024-05-03,3536.771728515625,3582.9669296548414,3494.625852857069,3579.7919924770404,2962234
2024-05-06,3608.226806640625,3625.618865765193,3545.6058231496777,3545.6058231496777,2053831
2024-05-07,3661.507080078125,3669.8351109068294,3601.278762922236,3617.198604098228,2062112
2024-05-08,3659.6669921875,3666.43069555621,3624.3767082288086,3644.9895357076884,1247685
